there is a television in the middle of living room .	住房中间有电视 。
angle: it turned green because the soda water contains alkali . things like soda water which can turn the juice into green , are called alkaline matters .	角度:它变成绿色 , 因为soa水含碱 。 如soa水将汁转成绿色 , 被称为碱物质 。
with the development of dance with accompaniment as well as opening of society , permanent theatres came into existence in tang dynasty and perfomances became more frequent .	随着伴侣舞蹈的发展和社会开放 , 永久剧院在唐代的存在和丰富的变得越来越频繁 。
the vehicle frame is the footboard type structure , which is comfortable and convenient in riding and can obviously reduce the labor intensity of riders .	车辆框架是足板类型结构 , 舒适 , 方便 , 可明显降低车辆劳动强度 。
and peng changes food to be caused easily full bilge feeling , the influence dines normally , meet what cloggy body pledges to nurture absorb .	彭改变食品易引起完整的预报感觉 , 通常会见cloggy身体吸收的东西 。
he fled from wenzhou to the united states on september 21 , leaving 1 . 5 billion yuan in debt owed to both chinese banks and individual creditors .	他从温州到9月21日到美国 , 在债务中留下了15亿元 , 由于中国银行和个人债务人 。
the seismology research centre says the earthquake measured 3 . 8 on the richter scale with an epicenter about 80 kilometers southwest of sydney .	地震学研究中心表示 , 地震震震测量了3.8公里的丰富范围 , 约80公里的悉尼西南部 。
when the drone finally pulls away , his barbed penis andabdominal tissues are ripped from his body . he dies shortly thereafter — what abuzz kill .	当司机终于推出时 , 他的床尖和腹部组织被从身体上爬出来 , 他死了很短的地方----------巴兹杀死什么 。
the " metalframed composite hoses " are extensively used in industries such as petroleum , chemistry , pharmacy , foodstuff , storage and transportation .	" 金属框架复合材料 " 广泛应用于石油、化学、药、食品、储存和运输等行业 。
the phrase requiring the programmingtools word set shall be appended to the label of standard programs that require the system to provide the programmingtools word set .	要求程序toingtools设置的类型应适用于标准程序的标准项目标标标签 , 以提供程序tools设置 。
this course asks fundamental questions like why is the electric charge in nature quantized ? and why can't we find an isolated magnetic north or south pole ?	这个课程要求基本问题如何是自然定量化的电荷 ? 为什么我们不能找到一个孤立的磁北或南极 ?
a dead turtle floats on a pool of oil from the deepwater horizon spill in barataria bay off the coast of louisiana monday , june , 7 , 2010 .	2010年6月7日 , 6月7日 , 巴拉塔利亚湾深水平的路易斯安娜海岸的路易斯安娜海岸的路易斯安娜海岸的一堆油 。
conclusion the level of leukocyte cd18 and mpo increases and the leukocyte count decreases during reperfusion injury of rat island flaps .	结论白细胞cd18水平和mpo增加和白细胞数量降低在大鼠岛平面损伤中 。
france is expected to pledge 150 gendarmes to head an afghan police training mission , with a further 150 coming from mainly mediterranean countries .	法国预计将承担150名高档警察培训任务 , 进一步从中海国家到达150名 。
we hold that the implementation of omc is a realistic choice of eu , though not enough to help eu to achieve health care integration in the end for its own weaknesses .	我们坚持实施omc是欧盟的现实选择 , 尽管欧盟不足以帮助欧盟实现健康保健整合 。
this article consists of five chapters: chapter one and two introduce the basic information of vor , including the source , definition , basic theory and value .	本文包括五章:第一章和两章介绍vor的基本信息 , 包括源、定义、基本理论和价值 。
but the sun is on our backs . with limited time to wander , why trail down to the grotto when we can see it , all mystery preserved , from the ramparts of the basilica ?	但是太阳在我们的背上 , 带有限时间去走路 , 为什么在我们能看到它 , 所有的神秘保存在基硅的rampart ?
during 10 years since rgs come into being , it has bred about 10 high yield , high quality rice varieties , brought hugely contribution to jilin province .	自从rgs进入10年以来 , 大约有10个高产率、高质量水稻品种 , 给吉林省带来了巨大的贡献 。
check classified ads , both in print and online , to see what's available and what the going rate is in a particular neighborhood . get the earliest edition you can .	检查分类广告 , 两者都在印刷和网上 , 看看你所能的最早的版本 。
in a unique aviation experiment recently , the 170seat boeing 727 was made to crash in a controlled manner in a remote part of mexico's sonoran desert .	在最近一次独特的航空实验中 , 170席位波音727被控制在墨西哥沙漠的遥远部位 。
i tell jurors at the very beginning of a trial that the freedom we usually have to jump to conclusions in everyday life is , for the purpose of this trial , now suspended .	我告诉陪审员们 , 我们通常必须跳到日常生活中结论的自由 , 因为这项试验的目的 , 现在悬挂了 。
this indeed is the one that i inscribe here as a balance to what is involved in meaning , it is the locus of that which , through the parlêtre , is designated in conscience as power .	这确实是我在这里描述的一个平衡 , 它是通过parlalalalaltre设计的 , 是指定的权力 。
this paper builds the multiple scattering model of imaging in fog and presents the algorithm of fog water content measure based on images blur degree .	本文建立了fog成像的多散散射模型 , 提出了基于图像bur程度的雾水含量测量算法 。
the silkworm , bombyx mori , as a completely domesticated insect with good breeding and genetic system , has been considered as an ideal model for lepidoptera .	由于具有良好的繁殖和遗传系统的全国昆虫 , 被认为是一种理想的遗传模型 。
i fly the aircraft back down to the 1 , 500foot line at 500 feet and modify my airspeed to get at show center for the pullup . i level off at about 500 feet .	我飞机回到500英尺左右的1500英尺的飞机 , 修改我的航空速度 。 我水平约500英尺 。
many have cautioned investors not to make rash decisions , such as liquidating all their lowrisk government bonds in order to sniff the green paper bill for just a minute .	许多投资者不要制定拉什决定 , 比如液体所有低危机政府债券 , 为了只有一分钟的绿色纸币 。
in his youth , lawrence kessenich often clashed with his father over politics and religion , but he also admired his dad’s commitment to helping the poor and homeless .	在他年轻的时候 , 劳伦斯·凯西尼奇经常与他父亲的政治和宗教相关 , 但他也承认他爸的承诺帮助贫穷和家庭无穷的承诺 。
arsenal can take positives from the result and most of the performance , city can take heart from the fact that even with 10 men they gave us a game until the second goal went in .	阿森纳可以采取积极的结果和大多数的性能 , 城市可以从事实上拿到10个男人 , 直到第二个进球 。
what should we call these iphonelike , touch screen wifi phones with music and video , real web browsers , email , sensors , and , above all , app stores ?	我们应该叫这些iphone类似的 , 触摸屏屏幕wifi手机和视频 , 真正的web浏览器 , 电子邮件 , 以及上面 , 应用程序存储 ?
results the automatically rotating km—5000d microkeratome system comprised three parts: microcut system , double electronic dynamic device and control panel .	结果自动旋转km-5000d微震系统包括三个部分:微切割系统、双电子动力学装置和控制面板 。
impressed by the official's work , the gates foundation decided to adopt her model of prevention and outreach and replicate it in major cities across 12 provinces .	由官方作品印象的印象 , 盖茨基金会决定采用预防和出口模式 , 并在12个省复制它 。
despite u . s . misgivings , britainsaid earlier this month it would join the aiib . france , germany and italy quicklyfollowed .	尽管美国错误 , 英国本月早些时候会加入法国 , 德国和意大利快速跟踪 。
but on the other hand , with the increase of the intrafirm trade and intraindustry trade , which is brought by multinational companies , the fdi has a positive effect on trade .	但另一方面 , 随着国内外的贸易和产业贸易的增加 , 跨国公司带来了积极的影响 , fdi对贸易有积极的影响 。
interactive charts will show investors how their risk exposure changes when they buy more microsoft options , or hold fewer chinese stocks , or short the price of oil .	互动图将显示投资者如何在购买更多微软选项的风险暴露变化时 , 还有很少中国股票 , 或短的油价 。
they and their patients have been very worried about the cardiovascular safety of rosiglitazone due to the meta analysis paper from new england journal of medicine .	他们和他们的病人一直担心由于新英格兰医学报道的元分析报告 , 由于新英格兰医学报道的心血管安全性 。
a few insect species including beetles and katydids actively bleed when attacked , but the benefits of taking such extreme measures were not clear .	几种昆虫包括beetle和katydids在攻击时活跃出血 , 但采取这种极端措施的好处并不清楚 。
infrared searching and tracking systems find wide use in military and civil applications . airborne irst systems are described , and its application examples are introduced .	介绍了红外搜索和跟踪系统在军事和民用应用中得到广泛应用 。
the gravel , grave cement and concrete thickness are given for reference only ; the final thickness will be accurately calculated according to chinese regulation .	根据中国规定 , 给出了灰色、灰色水泥和混凝土厚度 。
energy prices eased a bit tuesday , with oil hovering around$134 . 01 a barrel and gas prices at $4 . 078 a gallon .	星期二能源价格很容易 , 每桶134.01美元的石油价格达到4.078美元 。
even though its owners lacked all six required licenses , it operated on state property in full view of a stateowned mine for more than three years , the official said .	官方表示 , 尽管其所有者缺乏所有六个需要许可证 , 但在全国三年内运行了国家财产 。
for average people in china , they hope to find something from those countries that we can learn from , meanwhile intimidated by the potential despise or discrimination we might get in reward .	对于中国人来说 , 他们希望从我们可以学到的国家中找到某些东西 , 同时我们可能会获得奖励或奖励 。
medvedev people in more than she had in mind the same year 1909 , the washington state governor to respond to announce the third sunday in june as father's day .	1909年 , 华盛顿州长在六月份宣布第三个星期日的第三个星期日宣布 。
a report by the world's leading international health organizations today calls for joint action to accelerate the development and licensing of a highly effective malaria vaccine .	世界领先的国际卫生组织今天呼吁加快联合行动的发展和许可 。
the building faces south to capture the best views and has sweeping terraces that overhang by 2 . 5 metres to prevent glare into the rooms below .	建筑面向南捕捉最好的观点并且有2.5米以防止玻璃到下面 。
designing your threadsafe class in this fashion allows it to be used in a multithreaded application as easily as a nonthreadsafe class , but with a higher level of safety .	设计您的线程安全课程 , 允许它在多线程应用程序中使用 , 作为非线程安全类 , 但具有较高的安全性 。
productivity in the united states has fluctuated widely in recent decades . from 1979 to 1990 , u . s . productivity grew by a slow 1 . 4% annually .	1979年至1990年 , 美国的生产力越来越广泛 , 从1990年到1990年 , 美国生产力越来越慢 。
but the researchers suggest that if the weakening trend continues , there could be more severe cyclones , even during the summer monsoon months of june to september .	但是研究人员建议如果减弱趋势持续 , 即使在六月到九月期间 , 就有更严重的循环 。
moreover , this paper takes an example of the renewal and transformation of haohe in nantong , analyzing the experience from the investigation about background and course of it .	此外 , 本文从研究背景和课程的基础上探讨了南海河的再生和转换情况 。
however , the compressed air pass the same large area of laval nozzle in the traditional vacuum ejector all through the working process , so its large shortcoming is high compressed air consumption .	然而 , 压缩空气通过传统真空注射器的大面积 , 因此它的大型压缩空气消耗较高 。
democrats such as mr . hoyer blame the deficit largely on the bush administration , which inherited budget surpluses , but left office with deficits .	民主党如霍耶勒先生指责布什政府的赤字大部分是继承预算额外的 , 但与赤字离开办公室 。
in addition to the sparql endpoints that appear on the public internet , others are appearing behind firewalls to ease crosssilo querying of enterprise data .	除了在公共互联网上出现的sparql端点外 , 其他人出现在火墙后面 , 以便企业数据查询 。
cherie blair , the wife of prime minister tony blair , posed nude for a painting when she was a trainee lawyer in her mid20s , the times reported .	据《时报》报道 , 陈布莱尔的妻子陈丽·布莱尔说 , 当她在20世纪中期是一名火车律师的时候 , 她是一名画家 。
neither fighter has ever appeared out of shape or drastically ran out of gas during a distance fight , but both tend to fade a bit over the second half of a 12round bout .	战斗者从未出现的形状或是在距离战斗中跑出气体 , 但两者都倾向于在12周年半左右的一半 。
the results can be shown by numerical value and by graphic in the developed software that make it be seen directly . besides , the working interface is easy for workers to use .	此结果可以通过数值和图形显示 , 在开发的软件中直接看到它 。 除了工作界面容易使用 。
you can now adjust your websphere integration developer authentication to use your administrator user , leaving the wpsserver id for use only by your server process .	现在您可以调整您的websphere集成开发人员认证使用您的管理员用户 , 只要通过服务器过程使用wps服务器id 。
although figure 5 shows an mvclike model as an example , you can apply the basic principles of the rich web application backplane to any model and page design methodology .	虽然图5显示了mvcli类似模型作为一个例子 , 但是您可以应用丰富的web应用程序背景到任何模型和页面设计方法 。
the new economic realities may lead to flat matchday revenues . while attendances continue to hold up well , many clubs have frozen or reduced ticket prices .	新经济现实可能导致平均竞争收入 , 同时注意持续良好 , 许多俱乐部已经冻结或减少票价 。
on tv , a news reporter states that the vice president has the largest campaign war chest in history and is therefore the oddson favorite to win her party’s nomination .	新闻记者表示 , 副总统在历史上拥有最大的竞选活动 , 因此奥德森最喜欢赢得党的提名 。
based on the bidirectional properties of semiconductor cooler , we designed a bidirectional active highaccurated temperature controller , with broad working range .	基于半导体冷却器的双向性能 , 设计了一种具有广阔的工作范围 。
although the ford fseries was the number one best selling vehicle in the us last year , there were six foreign owned models in the top ten list in 2010 .	虽然福特公司是美国去年最好销售车辆 , 但在2010年最高的十个列表中有六个外国拥有的模型 。
occasionally , a follicle doesn't open to release the egg or recloses after releasing the egg and swells with fluid , forming an ovarian cyst .	偶尔 , 一个傻瓜不开放鸡蛋或是在释放液体的释放后释放卵囊肿 , 形成卵囊肿 。
'we are not receiving special treatment ; we compete for business just like every other company , ' the fairfield , conn . , conglomerate said recently on its website .	" 我们并不接受特殊的治疗 , 我们就像其他公司一样竞争 , " 康康 , 最近在网站上说 。
he faces an investigation in france about allegations he sexually attacked a young novelist in 2003 , and a civil suit in new york by ms . diallo .	他面对2003年在法国的一项调查 , 他的性感受到了一名年轻小说家 , 并且在纽约的民间服装 。
results show that the thermal comfort of combined system is the best , and the risk of condensation is lower than that when chilled ceiling panel operates individually .	结果表明 , 结合系统的热舒适性是最好的 , 凝聚的风险比单独运行的天花板更低 。
at worst , he and his wife would earn about 600 yuan a month ; at the busiest times , when production ran until 2am , they could take home 2 , 100 yuan each .	最糟糕的时候 , 他和他的妻子每月收到约600元 ; 在忙碌的时候 , 当生产跑到2点 , 他们可以每个人回家2 , 100元 。
i could throw a few words at you supporting , sharing dreams and aspirations , confiding , loving , compromising but these are just words unless you act upon them .	我可以在你支持、共享梦想和鼓励的几句话 , 信心 , 抱怨 , 除非你在他们上行 。
napolitano's comments came days after a nigerian man was arrested for igniting a small explosion on a northwest airline flight bound for detroit friday .	纳波利塔诺的评论在星期五在西北航班边的西北航班界被逮捕后 , 尼日利亚人被逮捕 。
our production team had tried many kinds of " idol " style selection shows in the past , " said jin , who was previously bestknown for his 2007 show " my hero " .	我们的生产团队试图在过去的许多 " 偶像 " 风格选择展示 。
" we view them as very similar things , " says erik , a 28yearold assistant professor , referring to math and art . " they're both creative processes .	" 我们认为他们是非常相似的事情 , " 28岁的助理教授埃里克说 , " 他们都是创造性的过程 。 "
mr . noda's move raised speculation that he may be trying to show opposition members he is serious about cooperating with them in shaping budget and tax policies .	诺达先生的运动提高了预算和税务政策的相反成员 。
a taper company sends me the sample by there a/c . i did't like the sample then i send the sample to that company by my a/c and he made the same one . now we are doing great business .	一家taper公司向我发出了一个/c的样本 。 我不喜欢样本 , 然后我把样本送到a/c , 现在我们正在做很好的业务 。
to study relations between rrti and blood zinc value of children , blood zinc value of 35 cases of rrti were compared with that of 40 cases of no rrti .	为了研究35例无rti患者的rti和血液锌价值与40例无rti患者的血液锌价值相比 。
however , after choosing it , the subject would find a silver lining: " with a broken leg , i will be able to lie in bed watching tv , guiltfree .	然而 , 在选择之后 , 主题将会找到银衬: " 用一个破碎的腿 , 我可以在床上看电视 , 免费 。
in this paper , ningbo is used as an object , and detail investigation and re search on present situation of science and technology resources have been done on it .	本文采用宁波作为对象 , 详细探索目前科技资源现状及技术资源的现状 。
where the losses in a traffic accident are caused intentionally by the driver of a nonmotor vehicle or a pedestrian , the driver of the motor vehicle shall not bear liability .	在交通事故的损失中 , 由非电机车辆驾驶员或行业人员引起的损失 , 车辆驾驶员不应承担责任 。
" cashforclunkers " programmes whereby governments subsidise the purchase of a new vehicle to replace old energyinefficient vehicles have been widely used .	" 现金包装商 " 项目 , 因此政府将购买新的车辆替代旧能源工程车辆已经广泛应用 。
this paper deals with the threshold condition of double resonance parametric oscillation when the absorption coefficient of the signal light is different from that of the idling light .	本文对双共振参数振荡的阈值条件进行了分析 , 当信号光的吸收系数不同于iding光的时候 , 采用双共振参数振荡的阈值条件 。
twentyfive years ago , for a chinese person to visit a foreign country or even to visit hong kong , part of our own country , it was very difficult or almost impossible .	二十五年前 , 中国人参观一个外国或甚至访问香港 , 我国的一部分 , 很难或几乎不可能 。
supporters prepare a huge inflatable figure of venezuela's president hugo chavez outside the national assembly building in caracas august 15 , 2007 .	2007年8月15日 , 支持者准备了一大不可避免的委内瑞拉总统胡锦标赛 。
the influence of the ratio of alg , w component and porosity upon the resistivity of ag w electro contact material were examined by the computer simulation approach .	采用计算机模拟法测定了agww电接触材料的电阻率、w元件和孔度对agw电阻率的影响 。
it is possessed of delicate and symmetrical appearance and accords with the conventions of chinese traditional decoration and aesthetics , therefore , it is named chinese knot .	根据中国传统装饰和美学的传统规定 , 具有精确的对称外观和对称表现 。
traffic was snarled in cities from los angeles to washington , d . c . , as antiwar protesters blocked off major intersections , some chaining themselves together .	路透汽车从洛杉矶到华盛顿的城市 , 正如反war抗议员阻止了主要的交通 , 有些链接自己一起 。
as a communication interface of a downhole instrument composed of multicomputers , it exchanges commands and data with the data acquisition system through asynchronous serial port .	作为由多计算机组成的下孔仪器的通信接口 , 它通过异步序列端口交换命令和数据 。
on the other side , the request of microwave communicating system becomes more and more critical to the performance of microwave passive device including coupler , splitter .	另一方面 , 微波通信系统的要求越来越关键于微波通信设备的性能包括coupler、分裂器 。
in xun zi's view of history , the relationship between the saint and the tao not only has logical consistency , but also has a rich and diverse relationships in different historical periods .	春江历史观 , 道道之间的关系不仅具有逻辑一致性 , 而且在不同历史时期有丰富多样的关系 。
this allows chiquita to deliver bananas with the colors requested by the customers , which falls anywhere on a ninepoint scale ranging from green to deep yellow .	这允许芝加达与客户所需的颜色交付香蕉 , 这些颜色都会从绿色到深黄色的九点范围下降 。
here , on a site once meant for processing spent nuclear fuel rods , an unusual textiles factory is setting up shop to serve the auto body construction industry .	在这里 , 在一家网站上 , 就意味着加工花核燃料棒 , 一家常用的纺织厂正在为汽车建筑业提供服务 。
a high degree of reproducibility was also demonstrated . the tcb is a noninvasive , simple and convenient monitoring and screening device for neonatal jaundice .	同时还证明了一种高度生殖率的高度 , tcb是一种非侵入性、简单、方便的监测和屏幕设备 。
a thousand feet underground , the cave of crystals is just one of a series of glittering caverns beneath the chihuahuan desert's naica mountain .	一千英尺的地下 , 水晶洞只是壳华沙漠下面的一系列闪烁洞之一 。
the kopeck weary performance mainly manifests in the hit probability , before already carried on season in the middle of match kopeck shooting average only then pitiful 36% .	库普克财富表现主要表现出来的可能性 , 在赛季中赛季 , 在比赛kopeck拍摄平均只有36% 。
since minimal invasive surgery is still “major” surgery , all the usual complications such as heart attack , stroke and even death are rare but possible .	由于最小侵入手术仍然是 " 主要 " 手术 , 例如心脏病、卒中甚至死亡等常见并发症都很少 。
jianjiang , shexian county native during the late ming and early qing dynasties , whose buddhist name is hongren , was a pioneer of xin'an art school .	建江 , 谢兴县在清初时代 , 是新南艺术学校的首席领 。
the intellectualized thermoregulation principle of wool fabric finished by nanomicrocapsule is analyzed . the ideal heatabsorbing model is built .	分析了纳米胶囊制造的木材材的知识化热调节原理 , 建立了理想的热吸收模型 。
scientific , procedure , computery , system management , corrective as always and set up the best products for our goal . fulfil the quality procedure to satisfy customers .	科学、程序、计算机、系统管理、正确、建立我们目标的最佳产品 , 满足客户的质量程序 。
sanshandao gold mine is the first hard rock mine carrying out undersea mining in china , which adopts the mechanical upward horizontal slice stopingfilling method with pointed pillars .	三山金矿是我国第一硬岩矿采采取的第一硬岩矿 , 采用机械上层滑坡阻止钻法 。
all values in a specific column of a database table are encrypted with the same password provided by the user , the same encryption algorithm , and the same cipher mode .	所有数据库表中的特定列的值都加密了用户提供的相同密码 , 同样加密算法和相同的cipher模式 。
pickled the movie , a surf flick by billabong usa featuring 8 worldclass surfers , 8 exotic countries , 1 total wannabe and a jar of pickles .	拍摄这部电影 , 一个由布莱布朗美洲特色8个世界级的电影 , 8个外国国家 , 总有万纳贝和一枚挑选的罐子 。
inverse archshaped bending of curved forms , ridged rear driving cabins on a slightly convex , continuous glass packaging and elegant surrounding the...	逆向拱形弯曲曲曲形式的逆向弯曲 , 沿着后驱动柜在稍微的输送、连续玻璃包装和大型围绕着...
in this article , the progress of precoated steel for household appliance at baosteel is described . the quality , varieties and problems in the production are also mentioned with suggestions .	本文介绍了宝钢制冷钢的进展 , 提出了生产质量、品种和问题 。
futurism , an early twentiethcentury movement in craft , rejected entire institutions and tried to exalt contemporary life by emphasizing the machine and film .	五十世纪早期的工艺运动 , 拒绝整个机构 , 试图通过强调机器和电影来解决当代生活 。
former ministry of labor , " the labor contract system off and notice a number of issues , " the fifth requirement: " the labor contract may provide for the effective time of the contract .	前任劳动部 " 劳动合同体系离开并注意到许多问题 " 第五条要求: " 劳动合同可能为合同有效时间提供有效的合同 。
mainly used in communications products , personal digital assistant , watches clocks , all kinds of instruments , office machinery , computer , car audio electric toy products .	主要用于通信产品、个人数字辅助、观看钟、各种仪器、办公机、汽车玩具产品 。
its original meaning is that the fox borrows the tiger's ferocity to bluster other animals . its extended meaning is to bully people by virtue of somebody's influence .	其原意义是福克斯借助老虎其它动物的能力 , 它的广泛意义是由某人影响的虚拟而受到巨大的影响 。
objective to investigate the heartprotective effects of compound chinese medicine of tianma gouteng prescription on renal hypertensive rats and to explore its mechanism .	目的探讨天马高血压大鼠复合中药复方药的心保护作用 , 探讨其机制 。
dedicated hydroelectric projects are often built to provide the substantial amounts of electricity needed for aluminium electrolytic plants , for example .	实例 , 建立了水电工程 , 为铝电厂需要的电量提供了实例的电工程 。
it is the type of wood used to smoke the tobacco leaves and the amount of smoke exposure that gives firecured tobacco leaves their distinctive flavours .	它是烟叶吸烟的类型 , 烟叶和烟雾暴露给烟草留下了不同的风味 。
among all the modules , we focus on the design of indexer and searcher based on the multilevel partitioning strategy , a novel index partition strategy proposed by us .	在所有模块中 , 我们集中了基于多级分区策略的指标和搜索者设计 , 提出了一种新的指标分区策略 。
objective:to study the effects of masticatory movements on the functional activity of brain by comparing the blood flow change before and after rpd restoration of freeend edentia .	目的:探讨大鼠运动对大脑功能活动的影响 , 比较前后rpd恢复后血流变化的影响 。
the stability and global convergence properties analysis of the multivariable generalized predictive poleassignment selftuning control recursive algorithm is presented .	提出了多变预测极自调控制回收算法的稳定性和全球收敛性能分析 。
the invention relates to a method for manufacturing a flatplate heat tube . the method comprises the following steps: providing an upper cover plate and a lower cover plate ;	本发明涉及一种制造平板热管的方法 , 包括以下步骤:提供上盖板和低盖板 ;
the main buildings in that temple are then daxiong hall , the sutra hall , the clock tower , the in script ion " midnight bells " , the first floor of maple river .	那座寺的主要建筑是大厦、超大厅、钟塔、脚本电离 " 夜铃 " 、地图第一层 。
since asphaltic concrete materials are temperature dependent in nature , measured deflections and hence the structural capacity of pavement vary with temperature .	由于沥青混凝土材料的温度依赖于自然 , 测量反射 , 因此结构能力与温度不同 。
in 1995 wu li took the strategic goal of shanghai in terms of domestic and international status and role as the basis for devising the rational size of population .	1995年上海战略目标与国际地位和角色作为人口合理规模的基础 。
the fatty secamines can be directly prepared by the catalytic hydrogenation of the fatty nitriles , using ammonia synthesis gas instead of pure hydrogen .	采用氨基合成气代替纯氢 , 可直接制备脂肪催化剂 。
also the scholar thinks: itch becoming aware basically is by cuticular derma of the boundary sensory experience with place of shallowlayer skin clump conduct .	同时 , 学者认为:itch基本上是由浅层皮肤夹层的边界感官经历的特殊德玛 。
eventually , the system could use software or hardware to deal with emergencies such as giving an alarm for abnormity , poweroff , stopping charging and stopping discharging and so on .	最后 , 该系统可以使用软件或硬件处理紧急情况 , 例如给出异常、电源、停止电荷、停止放电等 。
taxation is a significant means for accommodating economics , and the arrangement of the tax system and tax administration can influence the development of nonstate enterprises greatly .	税收是适应经济的重要手段 , 税收管理的安排可大大影响非稳定企业的发展 。
if the ribbon was severed , the top would burn up in the atmosphere , and the bottom would flutter to the ground " with the force of a sheet of paper , " according to liftport .	如果肋骨被严重的话 , 顶部将在大气中燃烧起来 , 底部就会用一张纸的力量输出 " 地面 " 。
the demonstrations come a day before the centreright coalition of chancellor angela merkel is due to discuss the date when germany's nuclear reactors will finally be shut down .	今天 , 德国核反应堆最终关闭的时候 , 这个示威来到了一天之前 , 安吉拉·默克尔的中央联盟 。
applying the theory of metaphors , familybased moral systems and contemporary american politics to the study of presidential campaign speeches entails dual meanings .	运用隐喻理论、家庭基础的道德体系和当代美国政治研究总统演讲的双重意义 。
insiders pointed out that the two companies will now be entertainment devices sold at much lower profit , expect this market share , and rely on the application of highprofit game to get the benefits .	内部人士指出 , 两家公司现在将在更低利润销售 , 预期本市场份额 , 依靠高利润游戏的应用来获得益处 。
dengue , for example , has notoriously emerged as one of the fastest growing disease burdens in the world ; today , cases are reported in many regions formerly free of the disease .	例如 , 邓国已被忽视为世界上最快发展的疾病负担之一 ; 今天 , 许多地区的病例被报告为自由疾病 。
less than 70% of those with concerns about their periods have ever spoken to a gp , a survey of 600 women aged 1645 for the haemophilia society says .	哈莫菲利亚社会1645岁女性的调查显示 , 70%的关心者中有关于他们的时期的关心 。
or , you might encounter the task of transforming xml data into xhtml to deliver an attractive , interactive , and usable interface for mobile users and various web browsers .	或者 , 你可能会遇到将xml数据转换成xhhtml来交付吸引性、互动性和用于移动用户和各种浏览器的可用接口 。
like a savvy career counselor or financial planner , the right advisor can help you build a solid foundation as well as steer you through choppy waters once you open your doors .	正确的顾问可以帮助你建立一个固定的基础 , 以及在你打开你的门之后 , 就像一个储蓄的职业咨询员或金融计划员一样 。
" i'd like present you orion . " the orion , billed as the next generation of manned spacecraft , has been de scribed by some nasa engineers as " apollo on steroids " .	" 我喜欢现在的奥运会 。 " 奥运会被一些nasa工程师描述为 " aporoido " 。
working into the wee hours totally disrupts worklife balance , causes you to miss out on time with loved ones , and more often than not , leads you to lose precious hours of sleep .	工作到wee小时完全失败工作平衡 , 导致你失去爱人的时候 , 越来越多的人 , 导致你失去怀孕的时间 。
in kurdish legend , the holiday celebrates the deliverance of the kurds from a tyrant , and it is seen as another way of demonstrating support for the kurdish cause .	在库尔德兰传奇中 , 假日庆祝了库尔德兰的交易 , 它被视为库尔德兰原因的另一途径 。
firstclass passengers get directv for the same price as a glass of champagne — for free — and coach passengers pay $6 to go channel surfing .	首先 , 乘客在同样的价格上获得直接电视 , 为了自由的玻璃 , 教练乘客支付6美元的渠道冲浪 。
considering chinese labor is up to 3times more expensive now than places like vietnam , why aren't we making an effort to manufacture in those cheaper countries if we have too ?	考虑中国劳动比越南等地方更昂贵的3倍 , 为什么我们也努力制造更便宜的国家呢 ?
on the other hand , the suitable reinforced method is selected in comparison with various reinforcement schemes such as injection root pile , nonskid pile , anchor bar and so on .	另一方面 , 选择适宜的加强方法与注射根桩、非滑桩、锚杆等各种加强方案进行比较 。
“the current mood is that his resignation is likely to be accepted but no decision has been made yet , ” an official at the presidential blue house told the financial times .	" 目前的情绪是 , 他的辞职很可能被接受 , 但没有决定 , " 总统蓝宫的官员告诉金融时报道 。
in this paper , multiscale wavelet decomposition and susan operator are synthetically used in image processing , then the locations of feature points are rapidly acquired .	本文综合应用多尺寸小波分解和ssan操作符在图像处理中 , 然后快速获得特征点的位置 。
one " bad apple " can spread negative behavior like a virus to bring down officemates or destroy a good team , according to a new study examining conflict in the workplace .	一个 " 坏苹果 " 可以传播负面行为 , 如病毒带来办公室友或毁坏好团队 , 根据工作场所的一项新研究的冲突 。
" it's all about the product development capability , " yoshikazu tanaka , chief executive officer of japan's no . 3 social networking operator , gree inc (	" 这是关于产品开发能力的一切 , " 日本第三个社交网络运营商yoshikazutanaka的首席执行官yoshikautanaka " 。
she also sent photographs of the orphanage and told me about the caregivers , or “mommas , ” as they were called—most of them youngish haitian women with families of their own .	她还发出了这张孤儿的照片 , 告诉我关于照顾者或 " 妈妈妈 " 的照片 , 大多数年轻的海地妇女和自己的家庭 。
and here i want to warn all my relatives and people close to me that these services will use all means to trap and try to kill and liquidate me either physically , socially or professionally .	在这里 , 我想警告所有的亲戚和亲戚 , 接近我 , 这些服务将使用所有的手段来杀死和液体 , 社交或专业 。
but attention soon shifted away from the rainforest to issues like climate change and organic agriculture , and now the amazon is disappearing at about the same rate it was in the 1980s .	但很快关注雨林的转移 , 比如气候变化和有机农业等问题 , 现在马逊在1980年代就消失了相同的速度 。
the company says it was able to raise such a large round because programmable logic device chips are the most profitable sector in the semiconductor market , with gross margins of 65 percent .	公司表示 , 它能提高这种大圆 , 因为可编程逻辑设备芯片是半导体市场中最有利的部门 , 其中gros标准为65% 。
article 14 the government may require a communications enterprise to take necessary emergency measures for the public interest in the event of natural disasters or emergencies .	第十四条政府可能需要通信企业采取必要的应急措施 , 为自然灾害或紧急事件的公共利益或紧急措施 。
instead , he focused on what the company already allows users to do on musician pages on the site via music player applications and the like , many of which come from thirdparty developers .	相反 , 他重点关注公司已经允许用户通过音乐播放器应用程序和第三方开发人员来做音乐页面 。
